timestamp,open,high,low,close,volume,timeframe,symbol,source_file
2026-08-21T04:00:00+00:00,29352.75,29369.75,29348.5,29367.0,5940.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T04:15:00+00:00,29367.75,29373.5,29330.5,29331.0,7458.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T04:30:00+00:00,29330.25,29338.75,29321.25,29334.75,5728.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T04:45:00+00:00,29334.75,29364.5,29333.0,29358.25,5833.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T05:00:00+00:00,29358.5,29371.25,29352.5,29365.75,5440.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T05:15:00+00:00,29366.0,29381.0,29351.0,29353.0,6293.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T05:30:00+00:00,29353.25,29377.5,29348.75,29360.75,6055.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T05:45:00+00:00,29360.75,29367.0,29340.0,29366.25,5632.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T06:00:00+00:00,29366.0,29376.25,29354.25,29373.75,6374.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T06:15:00+00:00,29373.5,29381.25,29366.0,29376.0,4448.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T06:30:00+00:00,29375.75,29402.25,29369.0,29372.25,8014.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T06:45:00+00:00,29372.75,29390.25,29364.75,29387.25,5646.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T07:00:00+00:00,29386.25,29428.5,29380.25,29428.0,9073.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T07:15:00+00:00,29427.5,29456.0,29415.0,29426.0,10979.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T07:30:00+00:00,29426.0,29453.75,29421.0,29423.25,9714.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T07:45:00+00:00,29424.0,29447.0,29423.0,29446.5,6213.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T08:00:00+00:00,29446.5,29462.75,29408.25,29416.5,14503.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T08:15:00+00:00,29417.5,29424.75,29390.5,29422.75,10751.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T08:30:00+00:00,29422.25,29456.5,29416.75,29454.75,10600.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T08:45:00+00:00,29454.5,29468.0,29447.0,29453.25,7484.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T09:00:00+00:00,29453.5,29455.0,29410.75,29437.5,13074.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T09:15:00+00:00,29437.5,29445.0,29429.75,29435.0,4739.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T09:30:00+00:00,29435.25,29483.25,29429.5,29475.0,10427.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T09:45:00+00:00,29474.0,29492.0,29464.75,29485.25,6524.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T10:00:00+00:00,29485.5,29515.5,29476.5,29485.0,12771.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T10:15:00+00:00,29485.25,29491.5,29470.0,29490.0,6025.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T10:30:00+00:00,29490.0,29493.5,29472.0,29478.0,4839.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T10:45:00+00:00,29478.25,29488.25,29470.25,29479.0,4153.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T11:00:00+00:00,29479.75,29486.5,29452.75,29467.25,10921.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T11:15:00+00:00,29467.25,29525.5,29466.5,29518.75,13709.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T11:30:00+00:00,29518.0,29539.75,29500.0,29530.75,14655.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T11:45:00+00:00,29531.25,29531.75,29498.0,29499.25,8450.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T12:00:00+00:00,29499.5,29504.75,29479.5,29486.75,11146.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T12:15:00+00:00,29487.5,29517.0,29472.0,29516.25,12627.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T12:30:00+00:00,29516.25,29530.0,29508.0,29528.75,13622.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T12:45:00+00:00,29528.5,29533.75,29503.5,29511.5,12234.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T13:00:00+00:00,29511.75,29516.25,29466.75,29469.25,17567.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T13:15:00+00:00,29469.75,29485.25,29417.25,29469.75,39276.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T13:30:00+00:00,29469.25,29472.5,29312.25,29323.25,156872.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T13:45:00+00:00,29322.25,29359.5,29257.25,29303.75,133787.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T14:00:00+00:00,29303.5,29335.75,29248.0,29253.25,117515.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T14:15:00+00:00,29253.0,29312.75,29220.25,29279.25,117307.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T14:30:00+00:00,29279.5,29310.75,29258.25,29296.25,84907.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T14:45:00+00:00,29295.75,29333.0,29286.75,29331.75,73198.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T15:00:00+00:00,29332.0,29368.75,29326.25,29352.25,62572.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T15:15:00+00:00,29353.0,29371.25,29330.75,29368.5,48387.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T15:30:00+00:00,29368.0,29471.75,29364.25,29451.75,79238.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T15:45:00+00:00,29451.75,29488.5,29425.5,29443.75,63275.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T16:00:00+00:00,29443.25,29447.75,29389.25,29394.25,50913.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T16:15:00+00:00,29393.75,29454.5,29386.0,29410.0,54063.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T16:30:00+00:00,29409.75,29425.75,29393.75,29417.5,24973.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T16:45:00+00:00,29417.5,29417.5,29380.5,29412.25,31801.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T17:00:00+00:00,29412.0,29423.75,29398.25,29408.5,24778.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T17:15:00+00:00,29408.0,29410.5,29375.0,29395.25,27356.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T17:30:00+00:00,29396.0,29404.75,29382.75,29403.75,21488.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T17:45:00+00:00,29404.5,29410.75,29381.25,29383.5,20771.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T18:00:00+00:00,29383.25,29405.5,29371.25,29374.25,27668.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T18:15:00+00:00,29374.5,29392.0,29362.0,29363.0,23410.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T18:30:00+00:00,29363.25,29372.25,29353.75,29366.5,22820.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T18:45:00+00:00,29366.5,29403.5,29363.5,29400.25,24721.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T19:00:00+00:00,29399.75,29414.75,29384.25,29388.5,30217.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T19:15:00+00:00,29388.5,29405.0,29380.0,29393.25,23069.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T19:30:00+00:00,29393.5,29412.0,29393.5,29410.75,21209.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T19:45:00+00:00,29411.0,29433.25,29375.25,29395.5,58566.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T20:00:00+00:00,29396.0,29397.75,29371.5,29382.0,15382.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T20:15:00+00:00,29382.0,29388.75,29367.75,29370.5,7642.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T20:30:00+00:00,29370.5,29387.25,29370.0,29385.25,5108.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-21T20:45:00+00:00,29385.25,29385.5,29370.0,29370.0,4514.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-23T22:00:00+00:00,29392.25,29409.0,29302.25,29330.75,21670.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-23T22:15:00+00:00,29331.5,29343.0,29313.5,29338.75,8967.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-23T22:30:00+00:00,29338.0,29384.75,29335.25,29381.0,11440.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-23T22:45:00+00:00,29382.0,29399.75,29380.5,29389.75,9693.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-23T23:00:00+00:00,29390.0,29393.75,29384.25,29386.25,3638.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-23T23:15:00+00:00,29386.25,29428.75,29385.0,29428.75,10412.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-23T23:30:00+00:00,29428.75,29447.75,29417.5,29420.75,11176.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-23T23:45:00+00:00,29420.5,29480.5,29420.0,29467.25,18157.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T00:00:00+00:00,29467.5,29472.75,29423.25,29435.0,28641.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T00:15:00+00:00,29436.0,29438.0,29334.75,29356.75,38180.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T00:30:00+00:00,29356.5,29377.0,29337.5,29355.25,19567.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T00:45:00+00:00,29355.0,29429.0,29350.0,29426.0,22258.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T01:00:00+00:00,29425.5,29443.5,29398.0,29434.75,22013.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T01:15:00+00:00,29436.25,29448.75,29407.5,29409.25,15548.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T01:30:00+00:00,29408.75,29411.75,29383.5,29392.75,16981.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T01:45:00+00:00,29392.75,29404.5,29320.25,29322.5,22717.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T02:00:00+00:00,29321.75,29357.5,29300.5,29352.75,28247.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T02:15:00+00:00,29353.25,29374.0,29347.0,29363.0,14797.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T02:30:00+00:00,29363.75,29373.75,29356.0,29370.0,6948.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T02:45:00+00:00,29370.25,29378.75,29340.75,29370.25,15574.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T03:00:00+00:00,29370.25,29372.5,29303.25,29304.75,11533.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T03:15:00+00:00,29304.75,29314.0,29290.0,29295.0,12332.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T03:30:00+00:00,29295.5,29305.5,29282.25,29284.25,10593.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T03:45:00+00:00,29284.25,29305.0,29264.25,29271.25,11845.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T04:00:00+00:00,29271.75,29299.25,29269.0,29298.0,8151.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T04:15:00+00:00,29298.75,29301.0,29271.0,29291.0,10777.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T04:30:00+00:00,29291.75,29301.25,29275.5,29299.75,7543.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T04:45:00+00:00,29299.75,29303.75,29263.25,29266.25,7977.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T05:00:00+00:00,29266.25,29297.75,29262.25,29293.0,9158.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T05:15:00+00:00,29293.5,29293.5,29247.25,29247.75,9526.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T05:30:00+00:00,29247.5,29266.75,29207.75,29238.75,20222.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T05:45:00+00:00,29238.25,29246.5,29192.25,29200.0,14234.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T06:00:00+00:00,29199.75,29219.75,29143.5,29152.5,22957.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T06:15:00+00:00,29151.75,29180.0,29124.75,29165.5,17964.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T06:30:00+00:00,29165.5,29180.75,29143.0,29150.5,12362.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T06:45:00+00:00,29150.75,29179.25,29142.0,29164.0,8436.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T07:00:00+00:00,29164.25,29204.25,29146.75,29200.25,13965.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T07:15:00+00:00,29200.5,29209.0,29178.0,29181.5,9183.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T07:30:00+00:00,29181.75,29212.5,29161.25,29162.0,11857.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T07:45:00+00:00,29163.5,29175.5,29132.25,29146.5,10518.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T08:00:00+00:00,29146.25,29208.25,29116.75,29184.25,22094.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T08:15:00+00:00,29184.75,29209.75,29171.0,29191.0,11598.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T08:30:00+00:00,29190.25,29226.0,29179.75,29224.0,9039.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T08:45:00+00:00,29224.0,29240.0,29213.5,29214.25,6889.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T09:00:00+00:00,29215.0,29248.0,29201.0,29234.0,9516.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T09:15:00+00:00,29233.75,29235.75,29207.25,29209.75,5614.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T09:30:00+00:00,29209.75,29242.25,29209.5,29235.5,6865.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T09:45:00+00:00,29236.0,29249.75,29227.0,29231.5,5131.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T10:00:00+00:00,29231.5,29246.75,29213.5,29215.25,7130.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T10:15:00+00:00,29215.5,29237.0,29205.75,29210.5,7020.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T10:30:00+00:00,29208.5,29239.5,29198.0,29208.25,8198.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T10:45:00+00:00,29208.0,29210.75,29179.25,29184.5,7425.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T11:00:00+00:00,29185.0,29193.0,29145.5,29168.25,15215.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T11:15:00+00:00,29168.0,29204.0,29164.75,29182.5,9147.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T11:30:00+00:00,29183.5,29283.5,29183.25,29260.25,24692.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T11:45:00+00:00,29260.0,29260.5,29230.75,29247.25,13225.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T12:00:00+00:00,29246.75,29247.0,29207.5,29211.75,12494.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T12:15:00+00:00,29212.0,29231.75,29203.0,29229.5,10199.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T12:30:00+00:00,29229.25,29242.0,29171.5,29203.5,25478.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T12:45:00+00:00,29203.5,29232.5,29199.25,29205.5,13499.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T13:00:00+00:00,29205.75,29220.0,29195.75,29207.75,17844.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T13:15:00+00:00,29208.25,29237.5,29196.0,29235.25,24364.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T13:30:00+00:00,29235.5,29243.75,28976.25,28977.75,206584.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T13:45:00+00:00,28978.0,29038.0,28947.75,29021.75,152339.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T14:00:00+00:00,29022.0,29037.0,28953.5,28993.5,105890.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T14:15:00+00:00,28993.75,29033.75,28967.5,29011.75,87888.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T14:30:00+00:00,29012.25,29110.25,29001.5,29085.25,93272.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T14:45:00+00:00,29085.5,29110.0,29076.5,29083.0,56241.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T15:00:00+00:00,29083.0,29097.5,29042.5,29048.5,60962.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T15:15:00+00:00,29049.25,29137.5,29034.25,29121.5,67819.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T15:30:00+00:00,29121.75,29182.0,29110.5,29176.0,71344.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T15:45:00+00:00,29175.75,29205.0,29150.0,29168.5,55750.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T16:00:00+00:00,29169.0,29189.75,29156.75,29180.75,45384.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T16:15:00+00:00,29180.75,29224.25,29178.75,29203.0,41808.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T16:30:00+00:00,29203.75,29212.0,29174.0,29184.5,31005.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T16:45:00+00:00,29185.25,29193.0,29170.25,29170.5,23935.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T17:00:00+00:00,29171.25,29211.25,29154.0,29194.25,44811.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T17:15:00+00:00,29194.0,29195.25,29132.0,29139.75,48579.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T17:30:00+00:00,29139.75,29142.5,29118.5,29119.5,31084.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T17:45:00+00:00,29119.25,29143.25,29116.0,29123.0,27993.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T18:00:00+00:00,29123.5,29189.0,29122.5,29187.25,38767.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T18:15:00+00:00,29187.25,29223.5,29172.75,29218.0,41874.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T18:30:00+00:00,29218.0,29233.25,29180.5,29190.0,37373.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T18:45:00+00:00,29189.75,29194.75,29153.25,29153.75,26235.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T19:00:00+00:00,29153.75,29162.75,29143.0,29155.75,26355.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T19:15:00+00:00,29155.5,29166.0,29142.75,29158.25,24298.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T19:30:00+00:00,29158.25,29173.0,29125.0,29131.0,36472.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T19:45:00+00:00,29131.25,29142.5,29094.5,29099.75,61598.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T20:00:00+00:00,29099.0,29123.75,29097.0,29109.0,18457.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T20:15:00+00:00,29109.5,29113.0,29080.5,29084.0,9181.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T20:30:00+00:00,29084.5,29102.75,29083.0,29100.0,4886.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T20:45:00+00:00,29100.5,29136.25,29089.25,29131.0,5225.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T22:00:00+00:00,29140.0,29152.25,29118.5,29123.5,10938.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T22:15:00+00:00,29123.5,29131.0,29117.5,29124.0,4060.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T22:30:00+00:00,29124.25,29130.75,29112.5,29117.75,4243.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T22:45:00+00:00,29117.75,29121.75,29110.25,29120.25,3176.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T23:00:00+00:00,29120.5,29124.75,29116.0,29124.0,2330.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T23:15:00+00:00,29124.5,29128.25,29106.0,29106.25,5281.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T23:30:00+00:00,29106.75,29117.0,29071.5,29084.25,14803.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-24T23:45:00+00:00,29084.75,29100.25,29081.0,29095.5,9050.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T00:00:00+00:00,29095.75,29102.75,29038.5,29042.0,22739.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T00:15:00+00:00,29041.5,29085.0,29016.75,29080.5,27142.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T00:30:00+00:00,29080.5,29130.75,29070.5,29124.25,18317.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T00:45:00+00:00,29124.25,29145.25,29106.0,29126.75,14447.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T01:00:00+00:00,29128.0,29143.75,29113.25,29129.5,13820.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T01:15:00+00:00,29130.5,29137.5,29095.75,29114.25,13965.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T01:30:00+00:00,29114.5,29156.5,29107.5,29134.75,18655.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T01:45:00+00:00,29135.25,29152.5,29125.0,29126.0,9580.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T02:00:00+00:00,29126.5,29146.25,29103.5,29116.75,11832.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T02:15:00+00:00,29116.5,29149.25,29103.5,29146.0,13045.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T02:30:00+00:00,29145.5,29169.0,29134.5,29136.75,13674.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T02:45:00+00:00,29136.75,29138.5,29093.25,29102.25,12515.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T03:00:00+00:00,29102.25,29166.5,29100.25,29151.5,15512.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T03:15:00+00:00,29151.0,29176.75,29150.5,29174.75,10074.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T03:30:00+00:00,29175.25,29190.0,29163.0,29168.5,9377.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T03:45:00+00:00,29168.5,29169.5,29151.5,29165.0,6523.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T04:00:00+00:00,29164.0,29199.25,29157.5,29195.25,8416.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T04:15:00+00:00,29195.75,29207.0,29187.75,29201.0,6008.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T04:30:00+00:00,29202.0,29217.5,29190.0,29212.0,7014.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T04:45:00+00:00,29211.25,29216.25,29184.25,29199.75,6344.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T05:00:00+00:00,29200.25,29225.0,29189.5,29203.75,8291.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T05:15:00+00:00,29203.0,29227.0,29203.0,29220.0,5888.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T05:30:00+00:00,29220.0,29234.5,29201.25,29204.75,7694.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T05:45:00+00:00,29204.25,29241.25,29200.5,29232.0,7699.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T06:00:00+00:00,29231.75,29261.75,29230.0,29247.75,10411.0,15,CME_MINI:MNQ1!,mnq_15.json
2026-08-25T06:15:00+00:00,29248.25,29288.0,29241.5,29266.25,10389.0,15,CME_MINI:MNQ1!,mnq_15.json
